Date,Region,"New Cases","Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths
2020/11/02,Regina,14,428,157,6,1,269,2
2020/11/02,"South West",0,230,1,0,0,226,1
2020/11/02,"South West",0,,2,,,,
2020/11/02,"South Central",0,215,2,0,0,206,4
2020/11/02,"South Central",0,,3,,,,
2020/11/02,"South East",0,59,2,0,0,26,0
2020/11/02,"South East",0,,2,,,,
2020/11/02,"South East",0,,5,,,,
2020/11/02,"South East",0,,24,,,,
2020/11/03,"Far North West",1,393,6,0,0,362,8
2020/11/03,"Far North West",0,,17,,,,
2020/11/03,"Far North Central",0,0,0,0,0,0,0
2020/11/03,"Far North East",0,55,19,0,0,34,0
2020/11/03,"Far North East",1,,2,,,,
2020/11/03,"North West",0,221,2,2,0,157,4
2020/11/03,"North West",6,,19,,,,
2020/11/03,"North West",7,,30,,,,
2020/11/03,"North West",1,,9,,,,
2020/11/03,"North Central",8,348,100,5,2,174,2
2020/11/03,"North Central",8,,61,,,,
2020/11/03,"North Central",0,,11,,,,
2020/11/03,"North East",1,143,38,0,0,87,0
2020/11/03,"North East",2,,7,,,,
2020/11/03,"North East",0,,11,,,,
2020/11/03,Saskatoon,29,874,270,8,4,602,2
2020/11/03,"Central West",0,197,4,0,0,192,1
2020/11/03,"Central West",0,,0,,,,
2020/11/03,"Central East",0,194,2,0,0,152,1
2020/11/03,"Central East",0,,1,,,,
2020/11/03,"Central East",0,,2,,,,
2020/11/03,"Central East",6,,30,,,,
2020/11/03,"Central East",0,,6,,,,
2020/11/03,Regina,10,439,152,6,1,285,2
2020/11/03,"South West",0,230,0,0,0,227,1
2020/11/03,"South West",0,,2,,,,
2020/11/03,"South Central",0,215,2,0,0,206,4
2020/11/03,"South Central",0,,3,,,,
2020/11/03,"South East",0,59,2,0,0,28,0
2020/11/03,"South East",0,,2,,,,
2020/11/03,"South East",0,,4,,,,
2020/11/03,"South East",0,,23,,,,
2020/11/04,"Far North West",1,394,6,0,0,363,8
2020/11/04,"Far North West",0,,17,,,,
2020/11/04,"Far North Central",0,0,0,0,0,0,0
2020/11/04,"Far North East",0,55,16,0,0,37,0
2020/11/04,"Far North East",0,,2,,,,
2020/11/04,"North West",0,222,2,2,0,160,4
2020/11/04,"North West",1,,19,,,,
2020/11/04,"North West",0,,29,,,,
2020/11/04,"North West",0,,8,,,,
2020/11/04,"North Central",1,350,99,5,2,183,2
2020/11/04,"North Central",0,,58,,,,
2020/11/04,"North Central",0,,8,,,,
2020/11/04,"North East",0,143,27,0,0,104,0
2020/11/04,"North East",0,,5,,,,
2020/11/04,"North East",0,,7,,,,
2020/11/04,Saskatoon,13,887,261,10,1,624,2
2020/11/04,"Central West",0,197,4,0,0,192,1
2020/11/04,"Central West",0,,0,,,,
2020/11/04,"Central East",0,200,2,0,0,152,1
2020/11/04,"Central East",0,,1,,,,
2020/11/04,"Central East",0,,2,,,,
2020/11/04,"Central East",4,,34,,,,
2020/11/04,"Central East",2,,8,,,,
2020/11/04,Regina,14,453,149,5,1,302,2
2020/11/04,"South West",0,230,0,0,0,227,1
2020/11/04,"South West",0,,2,,,,
2020/11/04,"South Central",0,215,2,0,0,206,4
2020/11/04,"South Central",0,,3,,,,
2020/11/04,"South East",0,59,1,0,0,34,0
2020/11/04,"South East",0,,2,,,,
2020/11/04,"South East",0,,3,,,,
2020/11/04,"South East",0,,19,,,,
2020/11/05,"Far North West",2,400,8,1,0,365,8
2020/11/05,"Far North West",4,,19,,,,
2020/11/05,"Far North Central",0,0,0,0,0,0,0
2020/11/05,"Far North East",1,56,16,0,0,38,0
2020/11/05,"Far North East",0,,2,,,,
2020/11/05,"North West",2,232,3,3,0,166,4
2020/11/05,"North West",2,,17,,,,
2020/11/05,"North West",3,,31,,,,
2020/11/05,"North West",3,,11,,,,
2020/11/05,"North Central",19,380,117,8,1,185,2
2020/11/05,"North Central",10,,67,,,,
2020/11/05,"North Central",1,,9,,,,
2020/11/05,"North East",0,143,21,0,0,112,0
2020/11/05,"North East",0,,5,,,,
2020/11/05,"North East",0,,5,,,,
2020/11/05,Saskatoon,55,942,295,10,3,645,2
2020/11/05,"Central West",1,198,3,0,0,194,1
2020/11/05,"Central West",0,,0,,,,
2020/11/05,"Central East",0,204,2,0,0,155,1
2020/11/05,"Central East",2,,3,,,,
2020/11/05,"Central East",0,,2,,,,
2020/11/05,"Central East",2,,33,,,,
2020/11/05,"Central East",0,,8,,,,
2020/11/05,Regina,13,466,159,5,1,305,2
2020/11/05,"South West",1,231,1,0,0,228,1
2020/11/05,"South West",0,,1,,,,
2020/11/05,"South Central",1,217,3,0,0,206,4
2020/11/05,"South Central",1,,4,,,,
2020/11/05,"South East",1,60,2,0,0,35,0
2020/11/05,"South East",0,,2,,,,
2020/11/05,"South East",0,,3,,,,
2020/11/05,"South East",0,,18,,,,
2020/11/06,"Far North West",6,408,14,1,0,365,8
2020/11/06,"Far North West",2,,21,,,,
2020/11/06,"Far North Central",0,0,0,0,0,0,0
2020/11/06,"Far North East",0,57,16,0,0,38,0
2020/11/06,"Far North East",1,,3,,,,
2020/11/06,"North West",1,240,4,3,0,168,4
2020/11/06,"North West",3,,20,,,,
2020/11/06,"North West",2,,33,,,,
2020/11/06,"North West",2,,11,,,,
2020/11/06,"North Central",2,388,122,8,1,188,2
2020/11/06,"North Central",1,,69,,,,
2020/11/06,"North Central",0,,7,,,,
2020/11/06,"North East",0,143,20,0,0,113,0
2020/11/06,"North East",0,,5,,,,
2020/11/06,"North East",0,,5,,,,
2020/11/06,Saskatoon,25,967,294,10,2,671,2
2020/11/06,"Central West",0,198,3,0,0,194,1
2020/11/06,"Central West",0,,0,,,,
2020/11/06,"Central East",0,215,1,0,0,161,1
2020/11/06,"Central East",3,,6,,,,
2020/11/06,"Central East",0,,2,,,,
2020/11/06,"Central East",7,,37,,,,
2020/11/06,"Central East",1,,7,,,,
2020/11/06,Regina,20,486,165,7,1,319,2
2020/11/06,"South West",0,232,1,0,0,228,1
2020/11/06,"South West",1,,2,,,,
2020/11/06,"South Central",0,219,3,0,0,206,4
2020/11/06,"South Central",2,,6,,,,
2020/11/06,"South East",4,65,6,0,0,36,0
2020/11/06,"South East",0,,2,,,,
2020/11/06,"South East",0,,3,,,,
2020/11/06,"South East",1,,18,,,,
2020/11/07,"Far North West",3,412,17,1,0,366,9
2020/11/07,"Far North West",1,,20,,,,
2020/11/07,"Far North Central",1,1,1,0,0,0,0
2020/11/07,"Far North East",2,59,18,0,0,38,0
2020/11/07,"Far North East",0,,3,,,,
2020/11/07,"North West",2,249,6,2,0,168,4
2020/11/07,"North West",1,,21,,,,
2020/11/07,"North West",4,,37,,,,
2020/11/07,"North West",2,,13,,,,
2020/11/07,"North Central",7,398,125,8,1,207,2
2020/11/07,"North Central",2,,56,,,,
2020/11/07,"North Central",1,,8,,,,
2020/11/07,"North East",4,148,22,0,0,114,1
2020/11/07,"North East",1,,6,,,,
2020/11/07,"North East",0,,5,,,,
2020/11/07,Saskatoon,38,1005,316,9,5,687,2
2020/11/07,"Central West",0,198,3,0,0,194,1
2020/11/07,"Central West",0,,0,,,,
2020/11/07,"Central East",0,217,1,0,0,163,1
2020/11/07,"Central East",1,,7,,,,
2020/11/07,"Central East",0,,2,,,,
2020/11/07,"Central East",0,,35,,,,
2020/11/07,"Central East",1,,8,,,,
2020/11/07,Regina,39,525,204,6,2,319,2
2020/11/07,"South West",0,233,1,0,0,228,1
2020/11/07,"South West",1,,3,,,,
2020/11/07,"South Central",0,222,3,0,0,206,4
2020/11/07,"South Central",3,,9,,,,
2020/11/07,"South East",1,66,7,0,0,36,0
2020/11/07,"South East",0,,2,,,,
2020/11/07,"South East",0,,3,,,,
2020/11/07,"South East",0,,18,,,,
2020/11/08,"Far North West",3,419,19,1,0,368,9
2020/11/08,"Far North West",4,,23,,,,
2020/11/08,"Far North Central",3,4,4,0,0,0,0
2020/11/08,"Far North East",2,61,20,0,0,38,0
2020/11/08,"Far North East",0,,3,,,,
2020/11/08,"North West",1,263,7,2,0,168,4
2020/11/08,"North West",11,,32,,,,
2020/11/08,"North West",0,,37,,,,
2020/11/08,"North West",2,,15,,,,
2020/11/08,"North Central",4,416,127,7,1,217,2
2020/11/08,"North Central",13,,61,,,,
2020/11/08,"North Central",1,,9,,,,
2020/11/08,"North East",10,164,31,0,0,116,1
2020/11/08,"North East",6,,11,,,,
2020/11/08,"North East",0,,5,,,,
2020/11/08,Saskatoon,48,1053,362,9,4,688,3
2020/11/08,"Central West",1,199,4,0,0,194,1
2020/11/08,"Central West",0,,0,,,,
2020/11/08,"Central East",3,228,4,0,0,168,1
2020/11/08,"Central East",2,,9,,,,
2020/11/08,"Central East",0,,2,,,,
2020/11/08,"Central East",3,,33,,,,
2020/11/08,"Central East",3,,11,,,,
2020/11/08,Regina,23,548,227,5,2,319,2
2020/11/08,"South West",1,238,2,1,0,229,1
2020/11/08,"South West",4,,6,,,,
2020/11/08,"South Central",1,225,4,0,0,206,4
2020/11/08,"South Central",2,,11,,,,
2020/11/08,"South East",4,71,11,0,0,36,0
2020/11/08,"South East",0,,2,,,,
2020/11/08,"South East",1,,4,,,,
2020/11/08,"South East",0,,18,,,,
2020/11/09,"Far North West",12,434,31,1,0,368,9
2020/11/09,"Far North West",3,,26,,,,
2020/11/09,"Far North Central",1,5,5,0,0,0,0
2020/11/09,"Far North East",3,65,23,1,0,38,0
2020/11/09,"Far North East",1,,4,,,,
2020/11/09,"North West",0,283,7,2,0,173,4
2020/11/09,"North West",4,,35,,,,
2020/11/09,"North West",4,,41,,,,
2020/11/09,"North West",11,,23,,,,
2020/11/09,"North Central",6,431,132,6,2,224,3
2020/11/09,"North Central",9,,63,,,,
2020/11/09,"North Central",0,,9,,,,
2020/11/09,"North East",5,170,33,0,0,119,1
2020/11/09,"North East",1,,12,,,,
2020/11/09,"North East",0,,5,,,,
2020/11/09,Saskatoon,76,1129,434,14,4,692,3
2020/11/09,"Central West",2,201,6,0,0,194,1
2020/11/09,"Central West",0,,0,,,,
2020/11/09,"Central East",6,236,10,0,0,168,1
2020/11/09,"Central East",1,,10,,,,
2020/11/09,"Central East",0,,2,,,,
2020/11/09,"Central East",0,,33,,,,
2020/11/09,"Central East",1,,12,,,,
2020/11/09,Regina,25,573,252,4,2,319,2
2020/11/09,"South West",0,243,2,0,0,229,1
2020/11/09,"South West",5,,11,,,,
2020/11/09,"South Central",0,226,3,0,0,209,4
2020/11/09,"South Central",1,,10,,,,
2020/11/09,"South East",5,78,16,1,0,36,0
2020/11/09,"South East",1,,3,,,,
2020/11/09,"South East",1,,5,,,,
2020/11/09,"South East",0,,18,,,,
2020/11/10,"Far North West",5,440,36,1,0,368,9
2020/11/10,"Far North West",1,,27,,,,
2020/11/10,"Far North Central",4,9,9,0,0,0,0
2020/11/10,"Far North East",5,71,28,0,0,38,0
2020/11/10,"Far North East",1,,5,,,,
2020/11/10,"North West",1,294,8,3,0,176,4
2020/11/10,"North West",7,,39,,,,
2020/11/10,"North West",0,,41,,,,
2020/11/10,"North West",3,,26,,,,
2020/11/10,"North Central",0,436,132,7,2,229,3
2020/11/10,"North Central",0,,63,,,,
2020/11/10,"North Central",2,,9,,,,
2020/11/10,"North East",0,172,31,1,0,122,1
2020/11/10,"North East",2,,14,,,,
2020/11/10,"North East",0,,4,,,,
2020/11/10,Saskatoon,50,1179,413,18,6,763,3
2020/11/10,"Central West",2,203,8,0,0,194,1
2020/11/10,"Central West",0,,0,,,,
2020/11/10,"Central East",2,242,11,0,1,171,1
2020/11/10,"Central East",0,,10,,,,
2020/11/10,"Central East",1,,3,,,,
2020/11/10,"Central East",1,,32,,,,
2020/11/10,"Central East",2,,14,,,,
2020/11/10,Regina,31,604,258,3,2,344,2
2020/11/10,"South West",0,243,2,0,0,229,1
2020/11/10,"South West",0,,11,,,,
2020/11/10,"South Central",0,232,3,0,0,210,4
2020/11/10,"South Central",6,,15,,,,
2020/11/10,"South East",0,78,16,0,0,36,0
2020/11/10,"South East",0,,3,,,,
2020/11/10,"South East",0,,5,,,,
2020/11/10,"South East",0,,18,,,,
2020/11/11,"Far North West",6,447,41,1,0,370,9
2020/11/11,"Far North West",1,,27,,,,
2020/11/11,"Far North Central",0,9,9,0,0,0,0
2020/11/11,"Far North East",8,79,35,0,0,40,0
2020/11/11,"Far North East",0,,4,,,,
2020/11/11,"North West",0,295,7,2,0,178,4
2020/11/11,"North West",0,,38,,,,
2020/11/11,"North West",0,,41,,,,
2020/11/11,"North West",1,,27,,,,
2020/11/11,"North Central",0,438,130,6,2,236,3
2020/11/11,"North Central",1,,60,,,,
2020/11/11,"North Central",0,,9,,,,
2020/11/11,"North East",0,172,31,3,0,123,1
2020/11/11,"North East",0,,14,,,,
2020/11/11,"North East",0,,3,,,,
2020/11/11,Saskatoon,29,1208,420,22,6,785,3
2020/11/11,"Central West",0,203,8,0,0,194,1
2020/11/11,"Central West",0,,0,,,,
2020/11/11,"Central East",0,245,11,0,1,176,1
2020/11/11,"Central East",1,,11,,,,
2020/11/11,"Central East",0,,3,,,,
2020/11/11,"Central East",0,,27,,,,
2020/11/11,"Central East",2,,16,,,,
2020/11/11,Regina,37,641,283,3,2,356,2
2020/11/11,"South West",0,243,2,0,0,229,1
2020/11/11,"South West",0,,11,,,,
2020/11/11,"South Central",0,243,3,0,0,210,4
2020/11/11,"South Central",11,,26,,,,
2020/11/11,"South East",12,91,28,0,0,36,0
2020/11/11,"South East",1,,4,,,,
2020/11/11,"South East",0,,5,,,,
2020/11/11,"South East",0,,18,,,,
2020/11/12,"Far North West",5,452,46,1,0,371,9
2020/11/12,"Far North West",0,,26,,,,
2020/11/12,"Far North Central",8,17,17,0,0,0,0
2020/11/12,"Far North East",5,85,39,0,0,41,0
2020/11/12,"Far North East",1,,5,,,,
2020/11/12,"North West",0,302,7,1,1,181,4
2020/11/12,"North West",2,,38,,,,
2020/11/12,"North West",0,,41,,,,
2020/11/12,"North West",5,,31,,,,
2020/11/12,"North Central",0,446,130,5,2,242,3
2020/11/12,"North Central",8,,62,,,,
2020/11/12,"North Central",0,,9,,,,
2020/11/12,"North East",0,172,28,3,0,127,1
2020/11/12,"North East",0,,13,,,,
2020/11/12,"North East",0,,3,,,,
2020/11/12,Saskatoon,24,1232,444,20,7,785,3
2020/11/12,"Central West",0,203,8,0,0,194,1
2020/11/12,"Central West",0,,0,,,,
2020/11/12,"Central East",2,252,13,0,2,176,1
2020/11/12,"Central East",0,,11,,,,
2020/11/12,"Central East",0,,3,,,,
2020/11/12,"Central East",5,,32,,,,
2020/11/12,"Central East",0,,16,,,,
2020/11/12,Regina,25,667,309,3,1,356,2
2020/11/12,"South West",1,247,3,1,0,229,1
2020/11/12,"South West",3,,14,,,,
2020/11/12,"South Central",0,248,3,0,0,210,4
2020/11/12,"South Central",5,,31,,,,
2020/11/12,"South East",4,98,32,2,0,36,0
2020/11/12,"South East",0,,4,,,,
2020/11/12,"South East",3,,8,,,,
2020/11/12,"South East",0,,18,,,,
2020/11/13,"Far North West",1,453,46,1,0,373,9
2020/11/13,"Far North West",0,,25,,,,
2020/11/13,"Far North Central",6,23,23,0,0,0,0
2020/11/13,"Far North East",2,88,40,0,0,42,0
2020/11/13,"Far North East",1,,6,,,,
2020/11/13,"North West",1,309,8,1,1,183,4
2020/11/13,"North West",2,,39,,,,
2020/11/13,"North West",1,,41,,,,
2020/11/13,"North West",3,,34,,,,
2020/11/13,"North Central",1,456,127,5,3,248,3
2020/11/13,"North Central",9,,70,,,,
2020/11/13,"North Central",0,,8,,,,
2020/11/13,"North East",11,183,39,5,0,127,1
2020/11/13,"North East",0,,13,,,,
2020/11/13,"North East",0,,3,,,,
2020/11/13,Saskatoon,5,1237,396,20,8,838,3
2020/11/13,"Central West",0,203,8,0,0,194,1
2020/11/13,"Central West",0,,0,,,,
2020/11/13,"Central East",0,256,12,0,2,178,1
2020/11/13,"Central East",0,,11,,,,
2020/11/13,"Central East",0,,3,,,,
2020/11/13,"Central East",0,,32,,,,
2020/11/13,"Central East",4,,19,,,,
2020/11/13,Regina,16,683,298,2,1,383,2
2020/11/13,"South West",2,253,4,1,0,231,1
2020/11/13,"South West",4,,17,,,,
2020/11/13,"South Central",2,256,4,0,0,211,4
2020/11/13,"South Central",6,,37,,,,
2020/11/13,"South East",4,102,36,3,0,48,0
2020/11/13,"South East",0,,3,,,,
2020/11/13,"South East",0,,5,,,,
2020/11/13,"South East",0,,10,,,,
2020/11/14,"Far North West",13,479,56,1,0,379,9
2020/11/14,"Far North West",13,,35,,,,
2020/11/14,"Far North Central",8,31,31,0,0,0,0
2020/11/14,"Far North East",16,104,56,1,0,42,0
2020/11/14,"Far North East",0,,6,,,,
2020/11/14,"North West",3,332,11,4,1,185,4
2020/11/14,"North West",4,,43,,,,
2020/11/14,"North West",1,,41,,,,
2020/11/14,"North West",15,,48,,,,
2020/11/14,"North Central",8,486,134,4,3,250,3
2020/11/14,"North Central",22,,92,,,,
2020/11/14,"North Central",0,,7,,,,
2020/11/14,"North East",19,213,58,4,0,127,1
2020/11/14,"North East",11,,24,,,,
2020/11/14,"North East",0,,3,,,,
2020/11/14,Saskatoon,123,1360,500,22,8,857,3
2020/11/14,"Central West",4,210,12,0,0,194,1
2020/11/14,"Central West",3,,3,,,,
2020/11/14,"Central East",2,263,14,0,2,183,1
2020/11/14,"Central East",3,,14,,,,
2020/11/14,"Central East",2,,2,,,,
2020/11/14,"Central East",0,,30,,,,
2020/11/14,"Central East",0,,19,,,,
2020/11/14,Regina,20,703,316,1,2,385,2
2020/11/14,"South West",0,255,4,1,0,232,1
2020/11/14,"South West",2,,18,,,,
2020/11/14,"South Central",2,259,5,0,0,216,4
2020/11/14,"South Central",1,,34,,,,
2020/11/14,"South East",3,105,39,3,0,49,0
2020/11/14,"South East",0,,3,,,,
2020/11/14,"South East",0,,4,,,,
2020/11/14,"South East",0,,10,,,,
2020/11/15,"Far North West",5,488,61,1,0,382,9
2020/11/15,"Far North West",4,,36,,,,
2020/11/15,"Far North Central",0,31,31,0,0,0,0
2020/11/15,"Far North East",6,111,52,1,0,52,0
2020/11/15,"Far North East",1,,7,,,,
2020/11/15,"North West",3,351,14,3,1,186,4
2020/11/15,"North West",1,,45,,,,
2020/11/15,"North West",1,,41,,,,
2020/11/15,"North West",11,,61,,,,
2020/11/15,"North Central",1,498,121,4,3,279,5
2020/11/15,"North Central",6,,84,,,,
2020/11/15,"North Central",2,,9,,,,
2020/11/15,"North East",3,219,61,3,0,128,1
2020/11/15,"North East",3,,26,,,,
2020/11/15,"North East",0,,3,,,,
2020/11/15,Saskatoon,64,1424,549,25,7,872,3
2020/11/15,"Central West",2,212,13,0,0,196,1
2020/11/15,"Central West",0,,2,,,,
2020/11/15,"Central East",1,264,15,0,2,185,1
2020/11/15,"Central East",0,,14,,,,
2020/11/15,"Central East",0,,2,,,,
2020/11/15,"Central East",0,,28,,,,
2020/11/15,"Central East",0,,19,,,,
2020/11/15,Regina,28,731,344,2,3,385,2
2020/11/15,"South West",0,256,4,2,0,232,1
2020/11/15,"South West",1,,19,,,,
2020/11/15,"South Central",2,269,7,1,0,216,4
2020/11/15,"South Central",8,,42,,,,
2020/11/15,"South East",16,123,55,4,0,49,0
2020/11/15,"South East",1,,4,,,,
2020/11/15,"South East",0,,4,,,,
2020/11/15,"South East",1,,11,,,,
2020/11/16,"Far North West",6,499,67,1,0,382,9
2020/11/16,"Far North West",5,,41,,,,
2020/11/16,"Far North Central",5,36,36,0,0,0,0
2020/11/16,"Far North East",15,127,66,0,0,53,0
2020/11/16,"Far North East",1,,8,,,,
2020/11/16,"North West",1,364,15,3,0,190,4
2020/11/16,"North West",3,,45,,,,
2020/11/16,"North West",3,,44,,,,
2020/11/16,"North West",6,,66,,,,
2020/11/16,"North Central",5,519,122,6,2,287,5
2020/11/16,"North Central",13,,96,,,,
2020/11/16,"North Central",0,,9,,,,
2020/11/16,"North East",7,231,68,5,0,129,1
2020/11/16,"North East",4,,30,,,,
2020/11/16,"North East",0,,3,,,,
2020/11/16,Saskatoon,41,1465,588,27,7,874,3
2020/11/16,"Central West",0,212,13,0,0,196,1
2020/11/16,"Central West",0,,2,,,,
2020/11/16,"Central East",2,269,17,0,2,186,1
2020/11/16,"Central East",2,,16,,,,
2020/11/16,"Central East",0,,2,,,,
2020/11/16,"Central East",1,,28,,,,
2020/11/16,"Central East",0,,19,,,,
2020/11/16,Regina,32,763,338,1,5,423,2
2020/11/16,"South West",0,273,4,2,0,233,1
2020/11/16,"South West",17,,35,,,,
2020/11/16,"South Central",0,271,7,1,0,216,4
2020/11/16,"South Central",2,,44,,,,
2020/11/16,"South East",5,128,57,6,0,52,0
2020/11/16,"South East",0,,4,,,,
2020/11/16,"South East",0,,4,,,,
2020/11/16,"South East",0,,11,,,,
2020/11/17,"Far North West",1,504,68,1,0,386,9
2020/11/17,"Far North West",4,,41,,,,
2020/11/17,"Far North Central",5,41,40,0,0,1,0
2020/11/17,"Far North East",6,133,72,0,0,53,0
2020/11/17,"Far North East",0,,8,,,,
2020/11/17,"North West",5,380,18,3,0,206,4
2020/11/17,"North West",0,,37,,,,
2020/11/17,"North West",4,,48,,,,
2020/11/17,"North West",7,,67,,,,
2020/11/17,"North Central",1,534,108,6,2,307,5
2020/11/17,"North Central",10,,104,,,,
2020/11/17,"North Central",1,,10,,,,
2020/11/17,"North East",2,233,64,2,0,136,1
2020/11/17,"North East",0,,30,,,,
2020/11/17,"North East",0,,2,,,,
2020/11/17,Saskatoon,97,1562,635,30,7,924,3
2020/11/17,"Central West",8,223,21,0,0,196,1
2020/11/17,"Central West",3,,5,,,,
2020/11/17,"Central East",2,272,19,0,2,192,1
2020/11/17,"Central East",0,,16,,,,
2020/11/17,"Central East",0,,2,,,,
2020/11/17,"Central East",0,,23,,,,
2020/11/17,"Central East",1,,19,,,,
2020/11/17,Regina,27,790,359,3,4,429,2
2020/11/17,"South West",2,277,5,4,0,234,1
2020/11/17,"South West",2,,37,,,,
2020/11/17,"South Central",4,295,11,1,0,217,4
2020/11/17,"South Central",19,,63,,,,
2020/11/17,"South East",15,144,72,6,0,53,0
2020/11/17,"South East",0,,4,,,,
2020/11/17,"South East",1,,5,,,,
2020/11/17,"South East",0,,10,,,,
2020/11/18,"Far North West",1,505,67,0,0,388,9
2020/11/18,"Far North West",0,,41,,,,
2020/11/18,"Far North Central",8,49,47,0,0,2,0
2020/11/18,"Far North East",6,139,78,0,0,53,0
2020/11/18,"Far North East",0,,8,,,,
2020/11/18,"North West",1,386,19,4,0,216,4
2020/11/18,"North West",0,,33,,,,
2020/11/18,"North West",0,,47,,,,
2020/11/18,"North West",5,,67,,,,
2020/11/18,"North Central",1,544,107,6,3,311,5
2020/11/18,"North Central",8,,110,,,,
2020/11/18,"North Central",1,,11,,,,
2020/11/18,"North East",3,237,60,2,0,145,2
2020/11/18,"North East",1,,29,,,,
2020/11/18,"North East",0,,1,,,,
2020/11/18,Saskatoon,56,1618,648,30,7,967,3
2020/11/18,"Central West",1,224,21,0,0,197,1
2020/11/18,"Central West",0,,5,,,,
2020/11/18,"Central East",0,272,15,0,2,201,1
2020/11/18,"Central East",0,,16,,,,
2020/11/18,"Central East",0,,2,,,,
2020/11/18,"Central East",0,,19,,,,
2020/11/18,"Central East",0,,18,,,,
2020/11/18,Regina,18,808,377,6,4,429,2
2020/11/18,"South West",0,279,4,4,1,238,1
2020/11/18,"South West",2,,36,,,,
2020/11/18,"South Central",1,299,12,1,0,218,4
2020/11/18,"South Central",3,,65,,,,
2020/11/18,"South East",8,152,80,6,0,54,0
2020/11/18,"South East",0,,4,,,,
2020/11/18,"South East",0,,4,,,,
2020/11/18,"South East",0,,10,,,,
2020/11/19,"Far North West",2,509,69,0,0,392,9
2020/11/19,"Far North West",0,,39,,,,
2020/11/19,"Far North Central",0,50,48,0,0,2,0
2020/11/19,"Far North East",3,142,79,0,0,57,0
2020/11/19,"Far North East",0,,6,,,,
2020/11/19,"North West",4,402,23,5,0,223,4
2020/11/19,"North West",0,,32,,,,
2020/11/19,"North West",4,,50,,,,
2020/11/19,"North West",4,,70,,,,
2020/11/19,"North Central",6,564,109,5,4,324,5
2020/11/19,"North Central",5,,115,,,,
2020/11/19,"North Central",1,,11,,,,
2020/11/19,"North East",2,242,59,2,0,148,2
2020/11/19,"North East",1,,30,,,,
2020/11/19,"North East",2,,3,,,,
2020/11/19,Saskatoon,10,1628,600,30,9,1025,3
2020/11/19,"Central West",1,226,21,0,0,199,1
2020/11/19,"Central West",0,,5,,,,
2020/11/19,"Central East",3,277,15,0,2,211,1
2020/11/19,"Central East",2,,18,,,,
2020/11/19,"Central East",0,,2,,,,
2020/11/19,"Central East",0,,13,,,,
2020/11/19,"Central East",0,,17,,,,
2020/11/19,Regina,25,836,379,6,5,455,2
2020/11/19,"South West",0,279,4,2,1,241,1
2020/11/19,"South West",0,,33,,,,
2020/11/19,"South Central",0,313,12,1,0,218,4
2020/11/19,"South Central",14,,79,,,,
2020/11/19,"South East",4,157,82,11,0,56,0
2020/11/19,"South East",0,,4,,,,
2020/11/19,"South East",0,,4,,,,
2020/11/19,"South East",1,,11,,,,
2020/11/20,"Far North West",2,512,61,0,0,403,9
2020/11/20,"Far North West",1,,39,,,,
2020/11/20,"Far North Central",16,66,64,0,0,2,0
2020/11/20,"Far North East",4,146,82,0,0,58,0
2020/11/20,"Far North East",0,,6,,,,
2020/11/20,"North West",8,413,31,5,1,227,4
2020/11/20,"North West",2,,34,,,,
2020/11/20,"North West",0,,49,,,,
2020/11/20,"North West",1,,68,,,,
2020/11/20,"North Central",8,580,116,7,3,327,5
